CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
7623-TRNQN,1,United States,California,Jackson,95642,"38.336216, -120.76901",38.336216,-120.76901,Male,No,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.9,49.9,Yes,1,72,3113,Extra data charges
9330-IJWIO,1,United States,California,Kirkwood,95646,"38.631489, -120.015167",38.631489,-120.015167,Female,No,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.35,1358.85,Yes,1,69,2008,Price too high
9286-DOJGF,1,United States,California,Lotus,95651,"38.815515, -120.916997",38.815515,-120.916997,Female,Yes,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.95,2869.85,Yes,1,82,5165,Product dissatisfaction
9661-MHUMO,1,United States,California,Mather,95655,"38.549822, -121.266725",38.549822,-121.266725,Male,Yes,Yes,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.25,49.25,Yes,1,84,4478,Service dissatisfaction
1842-EZJMK,1,United States,California,Orangevale,95662,"38.689174, -121.218435",38.689174,-121.218435,Male,No,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.7,5071.05,Yes,1,82,5897,Lack of self-service on Website
8079-XRJRS,1,United States,California,Pleasant Grove,95668,"38.833554, -121.498102",38.833554,-121.498102,Male,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,89.75,5769.6,Yes,1,72,6110,Network reliability
8073-IJDCM,1,United States,California,Rescue,95672,"38.724322, -120.991237",38.724322,-120.991237,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,20.3,Yes,1,67,3830,Don't know
8884-ADFVN,1,United States,California,Roseville,95678,"38.759751, -121.288545",38.759751,-121.288545,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.95,700.85,Yes,1,74,2016,Don't know
2720-WGKHP,1,United States,California,Sloughhouse,95683,"38.470423, -121.114897",38.470423,-121.114897,Male,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,181.7,Yes,1,93,5569,Don't know
2869-ADAWR,1,United States,California,Sutter Creek,95685,"38.432145, -120.77069",38.432145,-120.77069,Female,No,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.3,4016.85,Yes,1,97,4880,Poor expertise of online support
9894-EZEWG,1,United States,California,Walnut Grove,95690,"38.240419, -121.587535",38.240419,-121.587535,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,74.3,Yes,1,69,5996,Poor expertise of phone support
7851-FLGGQ,1,United States,California,Wheatland,95692,"39.043387, -121.409837",39.043387,-121.409837,Male,No,No,No,1,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.65,44.65,Yes,1,66,3704,Competitor had better devices
0637-UBJRP,1,United States,California,Wilton,95693,"38.392559, -121.225093",38.392559,-121.225093,Male,No,Yes,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,84.05,1095.3,Yes,1,77,4745,Competitor offered higher download speeds
0940-OUQEC,1,United States,California,Winters,95694,"38.578604, -122.024579",38.578604,-122.024579,Male,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.7,788.8,Yes,1,77,3492,Competitor offered more data
0702-PGIBZ,1,United States,California,Dutch Flat,95714,"39.197215, -120.83679",39.197215,-120.83679,Male,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.7,364.55,Yes,1,91,2777,Competitor made better offer
1963-VAUKV,1,United States,California,Kyburz,95720,"38.766036, -120.209673",38.766036,-120.209673,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,Yes,1,92,3663,Don't know
3058-HJCUY,1,United States,California,Rancho Cordova,95742,"38.591134, -121.161585",38.591134,-121.161585,Male,No,Yes,No,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,102.6,4213.35,Yes,1,84,2098,Competitor had better devices
3259-FDWOY,1,United States,California,Elk Grove,95758,"38.35363, -121.44195",38.35363,-121.44195,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.0,7723.7,Yes,1,81,4072,Competitor offered higher download speeds
0807-ZABDG,1,United States,California,Woodland,95776,"38.694081, -121.694431",38.694081,-121.694431,Female,No,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.1,154.65,Yes,1,97,4412,Competitor offered higher download speeds
5748-RNCJT,1,United States,California,Sacramento,95820,"38.53508, -121.444144",38.53508,-121.444144,Male,No,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.5,7348.8,Yes,1,81,4859,Competitor offered higher download speeds
7739-LAXOG,1,United States,California,Sacramento,95825,"38.590035, -121.412455",38.590035,-121.412455,Female,No,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.05,2954.5,Yes,1,80,3590,Competitor offered more data
9776-CLUJA,1,United States,California,Sacramento,95829,"38.486502, -121.334051",38.486502,-121.334051,Female,Yes,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.5,3807.35,Yes,1,96,5748,Competitor offered more data
6034-ZRYCV,1,United States,California,Sacramento,95837,"38.691607, -121.602284",38.691607,-121.602284,Female,No,Yes,No,72,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,54.2,3937.45,Yes,1,66,4481,Competitor offered more data
2079-FBMZK,1,United States,California,Antelope,95843,"38.715498, -121.363411",38.715498,-121.363411,Female,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.25,418.4,Yes,1,77,5816,Competitor made better offer
6608-QQLVK,1,United States,California,Bangor,95914,"39.396585, -121.38029",39.396585,-121.38029,Male,No,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.5,50.5,Yes,1,83,2077,Competitor made better offer
3551-HUAZH,1,United States,California,Brownsville,95919,"39.440687, -121.263583",39.440687,-121.263583,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,Yes,1,89,3429,Price too high
6302-JGYRJ,1,United States,California,Chico,95928,"39.681488, -121.83721",39.681488,-121.83721,Male,No,No,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,79.45,2587.7,Yes,1,67,2872,Product dissatisfaction
3685-YLCMQ,1,United States,California,Dobbins,95935,"39.381174, -121.21191",39.381174,-121.21191,Male,No,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.65,6219.6,Yes,1,66,5411,Service dissatisfaction
8634-MPHTR,1,United States,California,Forbestown,95941,"39.531028, -121.24807",39.531028,-121.24807,Male,Yes,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,4871.05,Yes,1,91,5166,Lack of self-service on Website
8761-NSOBC,1,United States,California,Gridley,95948,"39.346898, -121.759537",39.346898,-121.759537,Male,No,No,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.55,4398.15,Yes,1,81,3486,Network reliability
8413-VONUO,1,United States,California,Grimes,95950,"39.033058, -121.895718",39.033058,-121.895718,Male,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.65,167.3,Yes,1,82,5332,Limited range of services
9223-UCPVT,1,United States,California,Orland,95963,"39.748037, -122.302169",39.748037,-122.302169,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,94.4,Yes,1,77,5764,Lack of affordable download/upload speed
4351-QLCSU,1,United States,California,Quincy,95971,"39.971228, -121.041166",39.971228,-121.041166,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,55,Yes,1,98,3809,Long distance charges
5419-JPRRN,1,United States,California,Rough And Ready,95975,"39.225634, -121.156163",39.225634,-121.156163,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.45,101.45,Yes,1,77,4390,Extra data charges
2100-BDNSN,1,United States,California,Strawberry Valley,95981,"39.58458, -121.093256",39.58458,-121.093256,Female,No,Yes,No,5,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),67.95,350.3,Yes,1,69,3889,Price too high
0488-GSLFR,1,United States,California,Taylorsville,95983,"40.053684, -120.743116",40.053684,-120.743116,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5,69.5,Yes,1,91,3365,Product dissatisfaction
9318-NKNFC,1,United States,California,Twain,95984,"40.022184, -121.062384",40.022184,-121.062384,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.85,18.85,Yes,1,90,4132,Service dissatisfaction
9728-FTTVZ,1,United States,California,Williams,95987,"39.117537, -122.284654",39.117537,-122.284654,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,1,82,4073,Lack of self-service on Website
7254-IQWOZ,1,United States,California,Redding,96001,"40.587919, -122.464732",40.587919,-122.464732,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,1,67,5258,Network reliability
2474-BRUCM,1,United States,California,Redding,96002,"40.527834, -122.318749",40.527834,-122.318749,Male,Yes,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.85,4086.3,Yes,1,84,2837,Don't know
0742-NXBGR,1,United States,California,Adin,96006,"41.171578, -120.913161",41.171578,-120.913161,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.3,82.3,Yes,1,71,4278,Competitor had better devices
6110-OHIHY,1,United States,California,Burney,96013,"40.946785, -121.719489",40.946785,-121.719489,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.25,267.6,Yes,1,89,4183,Competitor offered higher download speeds
5889-LFOLL,1,United States,California,Canby,96015,"41.486953, -120.913975",41.486953,-120.913975,Female,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1115.2,Yes,1,77,2659,Competitor offered more data
5708-EVONK,1,United States,California,Cassel,96016,"40.936285, -121.572692",40.936285,-121.572692,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.4,5435.6,Yes,1,73,5989,Don't know
8708-XPXHZ,1,United States,California,Castella,96017,"41.121108, -122.336613",41.121108,-122.336613,Female,No,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,4186.3,Yes,1,95,5458,Competitor had better devices
0616-ATFGB,1,United States,California,Shasta Lake,96019,"40.692523, -122.369876",40.692523,-122.369876,Male,Yes,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.05,25.05,Yes,1,95,2119,Competitor had better devices
7016-BPGEU,1,United States,California,Dunsmuir,96025,"41.212695, -122.392067",41.212695,-122.392067,Female,No,No,No,29,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,712.85,Yes,1,81,2796,Competitor offered higher download speeds
6876-ADESB,1,United States,California,Etna,96027,"41.405193, -123.008567",41.405193,-123.008567,Male,No,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.95,48.95,Yes,1,65,3913,Competitor offered higher download speeds
1963-SVUCV,1,United States,California,Flournoy,96029,"39.84784, -122.544556",39.84784,-122.544556,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,45.3,Yes,1,78,5774,Competitor offered higher download speeds
0220-EBGCE,1,United States,California,Fort Jones,96032,"41.5837, -122.935922",41.5837,-122.935922,Male,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.85,167.3,Yes,1,67,3273,Competitor offered more data
2754-VDLTR,1,United States,California,Greenview,96037,"41.528541, -122.955018",41.528541,-122.955018,Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.2,930.4,Yes,1,69,4922,Competitor offered more data
3190-XFANI,1,United States,California,Happy Camp,96039,"41.831901, -123.487478",41.831901,-123.487478,Male,No,No,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),100.6,5069.65,Yes,1,82,5585,Competitor offered more data
7551-DACSP,1,United States,California,Hat Creek,96040,"40.789799, -121.474529",40.789799,-121.474529,Male,No,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.3,324.25,Yes,1,99,3878,Competitor made better offer
7235-NXZCP,1,United States,California,Hornbrook,96044,"41.962127, -122.527696",41.962127,-122.527696,Male,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.85,156.4,Yes,1,84,5378,Competitor made better offer
0520-FDVVT,1,United States,California,Lewiston,96052,"40.704293, -122.803899",40.704293,-122.803899,Male,No,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.35,3626.1,Yes,1,80,2473,Price too high
1444-VVSGW,1,United States,California,Los Molinos,96055,"40.059385, -122.091481",40.059385,-122.091481,Male,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.65,7968.85,Yes,1,99,5563,Product dissatisfaction
5712-PTIWW,1,United States,California,Mcarthur,96056,"41.10831, -121.360362",41.10831,-121.360362,Male,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.85,152.45,Yes,1,91,3280,Service dissatisfaction
3315-TOTBP,1,United States,California,Mill Creek,96061,"40.331975, -121.460674",40.331975,-121.460674,Male,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.0,1130.85,Yes,1,74,4938,Lack of self-service on Website
6661-HBGWL,1,United States,California,Mineral,96063,"40.408796, -121.579609",40.408796,-121.579609,Female,Yes,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.75,4323.45,Yes,1,79,2984,Network reliability
1518-VOWAV,1,United States,California,Montague,96064,"41.759864, -122.379175",41.759864,-122.379175,Female,No,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,703.55,Yes,1,90,5900,Limited range of services
5909-ECHUI,1,United States,California,Oak Run,96069,"40.689243, -122.037023",40.689243,-122.037023,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.25,56.25,Yes,1,71,3065,Lack of affordable download/upload speed
1309-BXVOQ,1,United States,California,Old Station,96071,"40.656287, -121.428965",40.656287,-121.428965,Male,No,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.1,2249.95,Yes,1,69,3584,Long distance charges
9317-WZPGV,1,United States,California,Paskenta,96074,"39.884395, -122.587513",39.884395,-122.587513,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.75,159.4,Yes,1,77,4038,Extra data charges
2856-HYAPG,1,United States,California,Platina,96076,"40.367964, -122.937379",40.367964,-122.937379,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.65,68.65,Yes,1,99,3052,Price too high
4488-PSYCG,1,United States,California,Seiad Valley,96086,"41.924174, -123.260788",41.924174,-123.260788,Male,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.25,327.45,Yes,1,83,4327,Product dissatisfaction
3621-CEOVK,1,United States,California,Trinity Center,96091,"41.081847, -122.700545",41.081847,-122.700545,Female,Yes,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,1369.8,Yes,1,97,3369,Service dissatisfaction
6906-ANDWJ,1,United States,California,Vina,96092,"39.955164, -122.018567",39.955164,-122.018567,Male,No,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,Yes,1,97,2510,Lack of self-service on Website
1031-IIDEO,1,United States,California,Sierra City,96125,"39.600599, -120.636358",39.600599,-120.636358,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,70.85,Yes,1,72,2874,Network reliability
5832-XKAES,1,United States,California,Sierraville,96126,"39.559709, -120.345639",39.559709,-120.345639,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.8,134.7,Yes,1,74,2320,Don't know
4701-AHWMW,1,United States,California,Susanville,96130,"40.559177, -120.612113",40.559177,-120.612113,Male,No,Yes,No,55,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.55,2978.3,Yes,1,69,6041,Attitude of service provider
9210-IAHGH,1,United States,California,Wendel,96136,"40.345949, -120.081187",40.345949,-120.081187,Female,No,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.75,450.8,Yes,1,84,2248,Attitude of support person
0023-XUOPT,1,United States,California,Carnelian Bay,96140,"39.227434, -120.091806",39.227434,-120.091806,Female,No,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.1,1215.6,Yes,1,75,2973,Don't know
4592-IWTJI,1,United States,California,Homewood,96141,"39.117018, -120.212535",39.117018,-120.212535,Female,No,Yes,Yes,3,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),29.7,91.7,Yes,1,84,2613,Attitude of support person
7632-MNYOY,1,United States,California,Tahoe Vista,96148,"39.24124, -120.054765",39.24124,-120.054765,Male,Yes,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.9,7432.05,Yes,1,93,4389,Attitude of service provider
6518-LGAOV,1,United States,California,South Lake Tahoe,96150,"38.911577, -120.106169",38.911577,-120.106169,Female,No,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,4026.4,Yes,1,92,2341,Attitude of service provider
7242-QZLXF,1,United States,California,Truckee,96161,"39.342498, -120.247127",39.342498,-120.247127,Male,No,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.3,25.3,Yes,1,99,5421,Attitude of service provider
4576-CSAJH,1,United States,California,Los Angeles,90001,"33.973616, -118.24902",33.973616,-118.24902,Male,No,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),55.15,1193.05,Yes,1,84,5866,Attitude of support person
1000-AJSLD,1,United States,California,Los Angeles,90002,"33.949255, -118.246978",33.949255,-118.246978,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,20.1,Yes,1,70,4389,Competitor made better offer
1062-LHZOD,1,United States,California,Los Angeles,90005,"34.059281, -118.30742",34.059281,-118.30742,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,69.9,Yes,1,84,2100,Moved
9600-NAXZN,1,United States,California,Los Angeles,90010,"34.062125, -118.315709",34.062125,-118.315709,Male,No,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,4528,Yes,1,79,3370,Moved
6457-USBER,1,United States,California,Los Angeles,90014,"34.043144, -118.251977",34.043144,-118.251977,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,80.8,Yes,1,82,4424,Moved
4662-EKDPQ,1,United States,California,Los Angeles,90016,"34.028331, -118.354338",34.028331,-118.354338,Male,No,No,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),62.05,118.3,Yes,1,96,5344,Competitor had better devices
9248-OJYKK,1,United States,California,Los Angeles,90017,"34.052842, -118.264495",34.052842,-118.264495,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,76.45,Yes,1,95,3763,Competitor offered higher download speeds
3398-FSHON,1,United States,California,Los Angeles,90019,"34.049841, -118.33846",34.049841,-118.33846,Female,Yes,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.3,1094.5,Yes,1,94,4703,Competitor offered more data
3319-DWOEP,1,United States,California,Los Angeles,90020,"34.066367, -118.309868",34.066367,-118.309868,Male,Yes,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.75,573.75,Yes,1,89,5750,Competitor made better offer
9259-PACGQ,1,United States,California,Los Angeles,90026,"34.078991, -118.263804",34.078991,-118.263804,Female,No,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,62.65,2274.9,Yes,1,91,3918,Competitor had better devices
4415-IJZTP,1,United States,California,Los Angeles,90027,"34.127194, -118.295647",34.127194,-118.295647,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,1,69,2016,Competitor had better devices
1465-VINDH,1,United States,California,Los Angeles,90028,"34.099869, -118.326843",34.099869,-118.326843,Female,No,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,Yes,1,78,3596,Competitor offered higher download speeds
2810-FTLEM,1,United States,California,Los Angeles,90036,"34.070291, -118.349191",34.070291,-118.349191,Female,No,No,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15,762.25,Yes,1,69,4254,Competitor offered higher download speeds
1925-TIBLE,1,United States,California,Los Angeles,90049,"34.091829, -118.491244",34.091829,-118.491244,Female,No,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.5,582.5,Yes,1,74,3887,Competitor offered higher download speeds
0818-OCPZO,1,United States,California,Los Angeles,90059,"33.927254, -118.249826",33.927254,-118.249826,Male,Yes,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.45,2122.05,Yes,1,83,2571,Competitor offered more data
1447-GIQMR,1,United States,California,Los Angeles,90062,"34.003553, -118.308933",34.003553,-118.308933,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.15,69.15,Yes,1,87,4179,Competitor offered more data
0872-NXJYS,1,United States,California,West Hollywood,90069,"34.093781, -118.381061",34.093781,-118.381061,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,723.4,Yes,1,81,3246,Competitor offered more data
9412-ARGBX,1,United States,California,Downey,90241,"33.940884, -118.128628",33.940884,-118.128628,Female,No,No,No,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,95.5,4627.85,Yes,1,97,2459,Competitor made better offer
1389-CXMLU,1,United States,California,Downey,90242,"33.921793, -118.140588",33.921793,-118.140588,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.05,289.1,Yes,1,99,2194,Competitor made better offer
5561-NWEVX,1,United States,California,Hermosa Beach,90254,"33.86532, -118.396336",33.86532,-118.396336,Female,Yes,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.2,172.85,Yes,1,67,4225,Price too high
2737-WFVYW,1,United States,California,Marina Del Rey,90292,"33.977468, -118.445475",33.977468,-118.445475,Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.25,85.5,Yes,1,74,4566,Product dissatisfaction
2272-QAGFO,1,United States,California,Inglewood,90304,"33.936827, -118.359824",33.936827,-118.359824,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,1096.25,Yes,1,71,5342,Service dissatisfaction
9850-OWRHQ,1,United States,California,Torrance,90502,"33.833181, -118.292062",33.833181,-118.292062,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.1,228,Yes,1,69,5657,Lack of self-service on Website
3768-NLUBH,1,United States,California,Torrance,90503,"33.840399, -118.353714",33.840399,-118.353714,Male,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.6,5746.15,Yes,1,74,5247,Network reliability
8676-TRMJS,1,United States,California,Torrance,90504,"33.867257, -118.330794",33.867257,-118.330794,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.0,209.1,Yes,1,88,3190,Limited range of services
7359-SSBJK,1,United States,California,Whittier,90605,"33.960891, -118.032222",33.960891,-118.032222,Female,Yes,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.2,4481,Yes,1,89,6080,Lack of affordable download/upload speed
